ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
NPL,Nepal,total,Sanitation,2021,29.04701,8561610.3509,Basic service
NPL,Nepal,rural,Sanitation,2021,27.52985,6409747.89116,Basic service
NPL,Nepal,urban,Sanitation,2021,34.75169,2151862.62993,Basic service
NPL,Nepal,total,Drinking water,2021,75.97672,22394146.61859,Basic service
NPL,Nepal,rural,Drinking water,2021,77.9278,18143852.4539,Basic service
NPL,Nepal,urban,Drinking water,2021,68.64047,4250293.55628,Basic service
NPL,Nepal,total,Hygiene,2021,35.11746,10350874.05177,Limited service
NPL,Nepal,rural,Hygiene,2021,38.32627,8923467.92922,Limited service
NPL,Nepal,urban,Hygiene,2021,23.05201,1427406.00436,Limited service
NPL,Nepal,total,Sanitation,2021,13.60958,4011423.62649,Limited service
NPL,Nepal,rural,Sanitation,2021,12.16566,2832518.47637,Limited service
NPL,Nepal,urban,Sanitation,2021,19.03883,1178905.12863,Limited service
NPL,Nepal,total,Drinking water,2021,3.13888,925184.71528,Limited service
NPL,Nepal,rural,Drinking water,2021,3.3059,769708.83098,Limited service
NPL,Nepal,urban,Drinking water,2021,2.51087,155475.87482,Limited service
NPL,Nepal,total,Hygiene,2021,0.83417,245871.87941,No handwashing facility
NPL,Nepal,rural,Hygiene,2021,0.88378,205769.61422,No handwashing facility
NPL,Nepal,urban,Hygiene,2021,0.64764,40102.51045,No handwashing facility
NPL,Nepal,total,Sanitation,2021,8.32701,2454386.82461,Open defecation
NPL,Nepal,rural,Sanitation,2021,9.35387,2177852.54609,Open defecation
NPL,Nepal,urban,Sanitation,2021,4.46591,276534.24808,Open defecation
NPL,Nepal,total,Drinking water,2021,0.90385,266408.67344,Surface water
NPL,Nepal,rural,Drinking water,2021,0.97446,226881.59397,Surface water
NPL,Nepal,urban,Drinking water,2021,0.63835,39527.07653,Surface water
NPL,Nepal,total,Sanitation,2021,46.77633,13787327.01756,Safely managed service
NPL,Nepal,rural,Sanitation,2021,48.35786,11259111.60656,Safely managed service
NPL,Nepal,urban,Sanitation,2021,40.82962,2528215.27793,Safely managed service
NPL,Nepal,total,Drinking water,2021,16.07381,4737757.97511,Safely managed service
NPL,Nepal,rural,Drinking water,2021,14.09055,3280688.18263,Safely managed service
NPL,Nepal,urban,Drinking water,2021,23.53107,1457069.76961,Safely managed service
NPL,Nepal,total,Sanitation,2021,2.24007,660261.91708,Unimproved
NPL,Nepal,rural,Sanitation,2021,2.59276,603669.48156,Unimproved
NPL,Nepal,urban,Sanitation,2021,0.91395,56592.68055,Unimproved
NPL,Nepal,total,Drinking water,2021,3.90674,1151512.80463,Unimproved
NPL,Nepal,rural,Drinking water,2021,3.7013,861769.4708,Unimproved
NPL,Nepal,urban,Drinking water,2021,4.67924,289743.57967,Unimproved
NPL,Nepal,total,Hygiene,2022,65.45632,19450629.46244,Basic service
NPL,Nepal,rural,Hygiene,2022,62.44468,14575322.76905,Basic service
NPL,Nepal,urban,Hygiene,2022,76.48431,4875307.00267,Basic service
NPL,Nepal,total,Sanitation,2022,30.22658,8981961.06923,Basic service
NPL,Nepal,rural,Sanitation,2022,28.80522,6723477.14666,Basic service
NPL,Nepal,urban,Sanitation,2022,35.43132,2258484.0049,Basic service
NPL,Nepal,total,Drinking water,2022,76.37566,22695359.21628,Basic service
NPL,Nepal,rural,Drinking water,2022,78.48219,18318666.58405,Basic service
NPL,Nepal,urban,Drinking water,2022,68.662,4376693.19136,Basic service
NPL,Nepal,total,Hygiene,2022,33.72592,10021805.53074,Limited service
NPL,Nepal,rural,Hygiene,2022,36.68422,8562530.02615,Limited service
NPL,Nepal,urban,Hygiene,2022,22.89326,1459275.64495,Limited service
NPL,Nepal,total,Sanitation,2022,13.11701,3897776.89553,Limited service
NPL,Nepal,rural,Sanitation,2022,11.88959,2775170.08711,Limited service
NPL,Nepal,urban,Sanitation,2022,17.61157,1122606.87302,Limited service
NPL,Nepal,total,Drinking water,2022,3.23057,959977.28945,Limited service
NPL,Nepal,rural,Drinking water,2022,3.40958,795836.51002,Limited service
NPL,Nepal,urban,Drinking water,2022,2.57506,164140.79332,Limited service
NPL,Nepal,total,Hygiene,2022,0.81776,243000.9998,No handwashing facility
NPL,Nepal,rural,Hygiene,2022,0.8711,203325.19831,No handwashing facility
NPL,Nepal,urban,Hygiene,2022,0.62243,39675.35275,No handwashing facility
NPL,Nepal,total,Sanitation,2022,5.67156,1685329.39108,Open defecation
NPL,Nepal,rural,Sanitation,2022,6.19033,1444896.90079,Open defecation
NPL,Nepal,urban,Sanitation,2022,3.77193,240432.5138,Open defecation
NPL,Nepal,total,Drinking water,2022,0.78585,233518.1396,Surface water
NPL,Nepal,rural,Drinking water,2022,0.83804,195608.31875,Surface water
NPL,Nepal,urban,Drinking water,2022,0.59473,37909.8242,Surface water
NPL,Nepal,total,Sanitation,2022,48.96007,14548699.54619,Safely managed service
NPL,Nepal,rural,Sanitation,2022,50.72274,11839285.30717,Safely managed service
NPL,Nepal,urban,Sanitation,2022,42.50557,2709414.45344,Safely managed service
NPL,Nepal,total,Drinking water,2022,16.21138,4817281.06206,Safely managed service
NPL,Nepal,rural,Drinking water,2022,14.20469,3315543.05603,Safely managed service
NPL,Nepal,urban,Drinking water,2022,23.55942,1501738.08794,Safely managed service
NPL,Nepal,total,Sanitation,2022,2.02477,601669.28281,Unimproved
NPL,Nepal,rural,Sanitation,2022,2.39212,558348.64259,Unimproved
NPL,Nepal,urban,Sanitation,2022,0.67961,43320.19473,Unimproved
NPL,Nepal,total,Drinking water,2022,3.39655,1009299.85447,Unimproved
NPL,Nepal,rural,Drinking water,2022,3.0655,715523.34812,Unimproved
NPL,Nepal,urban,Drinking water,2022,4.60879,293776.07001,Unimproved
NPL,Nepal,total,Hygiene,2023,66.85236,19851551.08744,Basic service
NPL,Nepal,rural,Hygiene,2023,64.0994,14865037.60457,Basic service
NPL,Nepal,urban,Hygiene,2023,76.66826,4986512.33467,Basic service
NPL,Nepal,total,Sanitation,2023,31.41571,9328772.82049,Basic service
NPL,Nepal,rural,Sanitation,2023,30.09952,6980260.26673,Basic service
NPL,Nepal,urban,Sanitation,2023,36.10867,2348511.82199,Basic service
NPL,Nepal,total,Drinking water,2023,76.76795,22795947.01181,Basic service
NPL,Nepal,rural,Drinking water,2023,79.03534,18328770.98928,Basic service
NPL,Nepal,urban,Drinking water,2023,68.68339,4467175.09485,Basic service
NPL,Nepal,total,Hygiene,2023,32.34643,9605147.03349,Limited service
NPL,Nepal,rural,Hygiene,2023,35.04217,8126491.23266,Limited service
NPL,Nepal,urban,Hygiene,2023,22.73451,1478655.21732,Limited service
NPL,Nepal,total,Sanitation,2023,12.5652,3731188.88077,Limited service
NPL,Nepal,rural,Sanitation,2023,11.55899,2680599.13164,Limited service
NPL,Nepal,urban,Sanitation,2023,16.15295,1050589.53672,Limited service
NPL,Nepal,total,Drinking water,2023,3.32283,986700.41181,Limited service
NPL,Nepal,rural,Drinking water,2023,3.5145,815034.07047,Limited service
NPL,Nepal,urban,Drinking water,2023,2.63939,171666.28199,Limited service
NPL,Nepal,total,Hygiene,2023,0.80121,237915.87645,No handwashing facility
NPL,Nepal,rural,Hygiene,2023,0.85842,199073.15606,No handwashing facility
NPL,Nepal,urban,Hygiene,2023,0.59722,38843.44856,No handwashing facility
NPL,Nepal,total,Sanitation,2023,3.038,902122.36512,Open defecation
NPL,Nepal,rural,Sanitation,2023,3.0268,701932.37686,Open defecation
NPL,Nepal,urban,Sanitation,2023,3.07795,200189.93529,Open defecation
NPL,Nepal,total,Drinking water,2023,0.66866,198555.61863,Surface water
NPL,Nepal,rural,Drinking water,2023,0.70162,162710.67377,Surface water
NPL,Nepal,urban,Drinking water,2023,0.55112,35844.93296,Surface water
NPL,Nepal,total,Sanitation,2023,51.17208,15195353.02687,Safely managed service
NPL,Nepal,rural,Sanitation,2023,53.12321,12319593.21817,Safely managed service
NPL,Nepal,urban,Sanitation,2023,44.21516,2875758.90165,Safely managed service
NPL,Nepal,total,Drinking water,2023,16.34901,4854776.63817,Safely managed service
NPL,Nepal,rural,Drinking water,2023,14.31884,3320625.5014,Safely managed service
NPL,Nepal,urban,Drinking water,2023,23.58777,1534150.86539,Safely managed service
NPL,Nepal,total,Sanitation,2023,1.809,537176.97167,Unimproved
NPL,Nepal,rural,Sanitation,2023,2.19148,508216.95553,Unimproved
NPL,Nepal,urban,Sanitation,2023,0.44527,28960.72799,Unimproved
NPL,Nepal,total,Drinking water,2023,2.89155,858634.99406,Unimproved
NPL,Nepal,rural,Drinking water,2023,2.4297,563461.64073,Unimproved
NPL,Nepal,urban,Drinking water,2023,4.53834,295174.05214,Unimproved
NPL,Nepal,total,Hygiene,2024,68.23633,20232791.21729,Basic service
NPL,Nepal,rural,Hygiene,2024,65.75413,15136140.99027,Basic service
NPL,Nepal,urban,Hygiene,2024,76.85222,5096651.08764,Basic service
NPL,Nepal,total,Sanitation,2024,32.61403,9670404.4609,Basic service
NPL,Nepal,rural,Sanitation,2024,31.41277,7230998.72942,Basic service
NPL,Nepal,urban,Sanitation,2024,36.78373,2439406.82383,Basic service
NPL,Nepal,total,Drinking water,2024,77.15324,22876747.7845,Basic service
NPL,Nepal,rural,Drinking water,2024,79.58725,18320427.78305,Basic service
NPL,Nepal,urban,Drinking water,2024,68.70462,4556322.09604,Basic service
NPL,Nepal,total,Hygiene,2024,30.97915,9185643.85281,Limited service
NPL,Nepal,rural,Hygiene,2024,33.40013,7688474.99406,Limited service
NPL,Nepal,urban,Hygiene,2024,22.57576,1497169.27662,Limited service
NPL,Nepal,total,Sanitation,2024,11.95423,3544556.20601,Limited service
NPL,Nepal,rural,Sanitation,2024,11.17386,2572144.50394,Limited service
NPL,Nepal,urban,Sanitation,2024,14.66296,972411.85019,Limited service
NPL,Nepal,total,Drinking water,2024,3.41561,1012764.12911,Limited service
NPL,Nepal,rural,Drinking water,2024,3.62066,833450.01103,Limited service
NPL,Nepal,urban,Drinking water,2024,2.70387,179314.16367,Limited service
NPL,Nepal,total,Hygiene,2024,0.78452,232618.93492,No handwashing facility
NPL,Nepal,rural,Hygiene,2024,0.84574,194684.02247,No handwashing facility
NPL,Nepal,urban,Hygiene,2024,0.57202,37934.63649,No handwashing facility
NPL,Nepal,total,Sanitation,2024,0.5332,158098.53108,Open defecation
NPL,Nepal,rural,Sanitation,2024,0,0,Open defecation
NPL,Nepal,urban,Sanitation,2024,2.38396,158098.53388,Open defecation
NPL,Nepal,total,Drinking water,2024,0.5523,163763.36544,Surface water
NPL,Nepal,rural,Drinking water,2024,0.56521,130106.70436,Surface water
NPL,Nepal,urban,Drinking water,2024,0.50751,33656.6683,Surface water
NPL,Nepal,total,Sanitation,2024,53.41195,15837204.96756,Safely managed service
NPL,Nepal,rural,Sanitation,2024,55.55928,12789356.67566,Safely managed service
NPL,Nepal,urban,Sanitation,2024,45.95841,3047848.99684,Safely managed service
NPL,Nepal,total,Drinking water,2024,16.48689,4888535.37245,Safely managed service
NPL,Nepal,rural,Drinking water,2024,14.43299,3322372.81061,Safely managed service
NPL,Nepal,urban,Drinking water,2024,23.61611,1566162.75865,Safely managed service
NPL,Nepal,total,Sanitation,2024,1.48659,440789.30303,Unimproved
NPL,Nepal,rural,Sanitation,2024,1.8541,426800.13017,Unimproved
NPL,Nepal,urban,Sanitation,2024,0.21094,13988.90577,Unimproved
NPL,Nepal,total,Drinking water,2024,2.39196,709242.56967,Unimproved
NPL,Nepal,rural,Drinking water,2024,1.7939,412942.8538,Unimproved
NPL,Nepal,urban,Drinking water,2024,4.46789,296299.45306,Unimproved
NRU,Nauru,total,Hygiene,2019,90.78748,10519.54496,Basic service
NRU,Nauru,urban,Hygiene,2019,90.78748,10519.54496,Basic service
NRU,Nauru,total,Sanitation,2019,32.81518,3802.29467,Basic service
NRU,Nauru,urban,Sanitation,2019,32.81518,3802.29467,Basic service
NRU,Nauru,total,Drinking water,2019,79.3288,9191.82764,Basic service
NRU,Nauru,urban,Drinking water,2019,79.3288,9191.82764,Basic service
NRU,Nauru,total,Hygiene,2019,7.54028,873.69271,Limited service
NRU,Nauru,urban,Hygiene,2019,7.54028,873.69271,Limited service
NRU,Nauru,total,Sanitation,2019,26.8533,3111.49207,Limited service
NRU,Nauru,urban,Sanitation,2019,26.8533,3111.49207,Limited service
NRU,Nauru,total,Drinking water,2019,0.38962,45.14474,Limited service
NRU,Nauru,urban,Drinking water,2019,0.38962,45.14474,Limited service
NRU,Nauru,total,Hygiene,2019,1.67224,193.76233,No handwashing facility
NRU,Nauru,urban,Hygiene,2019,1.67224,193.76233,No handwashing facility
NRU,Nauru,total,Sanitation,2019,1.08866,126.14296,Open defecation
NRU,Nauru,urban,Sanitation,2019,1.08866,126.14296,Open defecation
NRU,Nauru,total,Drinking water,2019,0,0,Surface water
NRU,Nauru,urban,Drinking water,2019,0,0,Surface water
NRU,Nauru,total,Sanitation,2019,36.75478,4258.77593,Safely managed service
NRU,Nauru,urban,Sanitation,2019,36.75478,4258.77593,Safely managed service
NRU,Nauru,total,Drinking water,2019,18.66002,2162.13609,Safely managed service
NRU,Nauru,urban,Drinking water,2019,18.66002,2162.13609,Safely managed service
NRU,Nauru,total,Sanitation,2019,2.48809,288.29441,Unimproved
NRU,Nauru,urban,Sanitation,2019,2.48809,288.29441,Unimproved
NRU,Nauru,total,Drinking water,2019,1.62157,187.89187,Unimproved
NRU,Nauru,urban,Drinking water,2019,1.62157,187.89187,Unimproved
NRU,Nauru,total,Hygiene,2020,90.78748,10570.38595,Basic service
NRU,Nauru,urban,Hygiene,2020,90.78748,10570.38595,Basic service
NRU,Nauru,total,Sanitation,2020,33.86739,3943.18062,Basic service
NRU,Nauru,urban,Sanitation,2020,33.86739,3943.18062,Basic service
NRU,Nauru,total,Drinking water,2020,79.299,9232.7821,Basic service
NRU,Nauru,urban,Drinking water,2020,79.299,9232.7821,Basic service
NRU,Nauru,total,Hygiene,2020,7.54028,877.91527,Limited service
NRU,Nauru,urban,Hygiene,2020,7.54028,877.91527,Limited service
NRU,Nauru,total,Sanitation,2020,26.50096,3085.50671,Limited service
NRU,Nauru,urban,Sanitation,2020,26.50096,3085.50671,Limited service
NRU,Nauru,total,Drinking water,2020,0.4221,49.14483,Limited service
NRU,Nauru,urban,Drinking water,2020,0.4221,49.14483,Limited service
NRU,Nauru,total,Hygiene,2020,1.67224,194.69878,No handwashing facility
NRU,Nauru,urban,Hygiene,2020,1.67224,194.69878,No handwashing facility
NRU,Nauru,total,Sanitation,2020,1.03554,120.56783,Open defecation
NRU,Nauru,urban,Sanitation,2020,1.03554,120.56783,Open defecation
NRU,Nauru,total,Drinking water,2020,0,0,Surface water
NRU,Nauru,urban,Drinking water,2020,0,0,Surface water
NRU,Nauru,total,Sanitation,2020,36.05283,4197.63047,Safely managed service
NRU,Nauru,urban,Sanitation,2020,36.05283,4197.63047,Safely managed service
NRU,Nauru,total,Drinking water,2020,18.66065,2172.65896,Safely managed service
NRU,Nauru,urban,Drinking water,2020,18.66065,2172.65896,Safely managed service
NRU,Nauru,total,Sanitation,2020,2.54328,296.11419,Unimproved
NRU,Nauru,urban,Sanitation,2020,2.54328,296.11419,Unimproved
NRU,Nauru,total,Drinking water,2020,1.61826,188.41375,Unimproved
NRU,Nauru,urban,Drinking water,2020,1.61826,188.41375,Unimproved
NRU,Nauru,total,Hygiene,2021,90.78748,10630.30568,Basic service
NRU,Nauru,urban,Hygiene,2021,90.78748,10630.30568,Basic service
NRU,Nauru,total,Sanitation,2021,34.92853,4089.78177,Basic service
NRU,Nauru,urban,Sanitation,2021,34.92853,4089.78177,Basic service
NRU,Nauru,total,Drinking water,2021,79.2692,9281.631,Basic service
NRU,Nauru,urban,Drinking water,2021,79.2692,9281.631,Basic service
NRU,Nauru,total,Hygiene,2021,7.54028,882.89186,Limited service
NRU,Nauru,urban,Hygiene,2021,7.54028,882.89186,Limited service
NRU,Nauru,total,Sanitation,2021,26.14863,3061.74336,Limited service
NRU,Nauru,urban,Sanitation,2021,26.14863,3061.74336,Limited service
NRU,Nauru,total,Drinking water,2021,0.45458,53.22701,Limited service
NRU,Nauru,urban,Drinking water,2021,0.45458,53.22701,Limited service
NRU,Nauru,total,Hygiene,2021,1.67224,195.80246,No handwashing facility
NRU,Nauru,urban,Hygiene,2021,1.67224,195.80246,No handwashing facility
NRU,Nauru,total,Sanitation,2021,0.98242,115.03145,Open defecation
NRU,Nauru,urban,Sanitation,2021,0.98242,115.03145,Open defecation
NRU,Nauru,total,Drinking water,2021,0,0,Surface water
NRU,Nauru,urban,Drinking water,2021,0,0,Surface water
NRU,Nauru,total,Sanitation,2021,35.34194,4138.18795,Safely managed service
NRU,Nauru,urban,Sanitation,2021,35.34194,4138.18795,Safely managed service
NRU,Nauru,total,Drinking water,2021,18.66127,2185.04865,Safely managed service
NRU,Nauru,urban,Drinking water,2021,18.66127,2185.04865,Safely managed service
NRU,Nauru,total,Sanitation,2021,2.59848,304.25564,Unimproved
NRU,Nauru,urban,Sanitation,2021,2.59848,304.25564,Unimproved
NRU,Nauru,total,Drinking water,2021,1.61494,189.09342,Unimproved
NRU,Nauru,urban,Drinking water,2021,1.61494,189.09342,Unimproved
NRU,Nauru,total,Hygiene,2022,90.78748,10713.83016,Basic service
NRU,Nauru,urban,Hygiene,2022,90.78748,10713.83016,Basic service
NRU,Nauru,total,Sanitation,2022,35.99858,4248.19299,Basic service
NRU,Nauru,urban,Sanitation,2022,35.99858,4248.19299,Basic service
NRU,Nauru,total,Drinking water,2022,79.2394,9351.04192,Basic service
NRU,Nauru,urban,Drinking water,2022,79.2394,9351.04192,Basic service
NRU,Nauru,total,Hygiene,2022,7.54028,889.82892,Limited service
NRU,Nauru,urban,Hygiene,2022,7.54028,889.82892,Limited service
NRU,Nauru,total,Sanitation,2022,25.79632,3044.22377,Limited service
NRU,Nauru,urban,Sanitation,2022,25.79632,3044.22377,Limited service
NRU,Nauru,total,Drinking water,2022,0.48707,57.47896,Limited service
NRU,Nauru,urban,Drinking water,2022,0.48707,57.47896,Limited service
NRU,Nauru,total,Hygiene,2022,1.67224,197.34092,No handwashing facility
NRU,Nauru,urban,Hygiene,2022,1.67224,197.34092,No handwashing facility
NRU,Nauru,total,Sanitation,2022,0.9293,109.66657,Open defecation
NRU,Nauru,urban,Sanitation,2022,0.9293,109.66657,Open defecation
NRU,Nauru,total,Drinking water,2022,0,0,Surface water
NRU,Nauru,urban,Drinking water,2022,0,0,Surface water
NRU,Nauru,total,Sanitation,2022,34.62212,4085.75697,Safely managed service
NRU,Nauru,urban,Sanitation,2022,34.62212,4085.75697,Safely managed service
NRU,Nauru,total,Drinking water,2022,18.6619,2202.29127,Safely managed service
NRU,Nauru,urban,Drinking water,2022,18.6619,2202.29127,Safely managed service
NRU,Nauru,total,Sanitation,2022,2.65367,313.1599,Unimproved
NRU,Nauru,urban,Sanitation,2022,2.65367,313.1599,Unimproved
NRU,Nauru,total,Drinking water,2022,1.61162,190.18773,Unimproved
NRU,Nauru,urban,Drinking water,2022,1.61162,190.18773,Unimproved
NRU,Nauru,total,Hygiene,2023,90.78748,10781.01289,Basic service
NRU,Nauru,urban,Hygiene,2023,90.78748,10781.01289,Basic service
NRU,Nauru,total,Sanitation,2023,37.07755,4402.95939,Basic service
NRU,Nauru,urban,Sanitation,2023,37.07755,4402.95939,Basic service
NRU,Nauru,total,Drinking water,2023,79.2096,9406.14028,Basic service
NRU,Nauru,urban,Drinking water,2023,79.2096,9406.14028,Basic service
NRU,Nauru,total,Hygiene,2023,7.54028,895.40873,Limited service
NRU,Nauru,urban,Hygiene,2023,7.54028,895.40873,Limited service
NRU,Nauru,total,Sanitation,2023,25.44402,3021.4778,Limited service
NRU,Nauru,urban,Sanitation,2023,25.44402,3021.4778,Limited service
NRU,Nauru,total,Drinking water,2023,0.51956,61.69743,Limited service
NRU,Nauru,urban,Drinking water,2023,0.51956,61.69743,Limited service
NRU,Nauru,total,Hygiene,2023,1.67224,198.57837,No handwashing facility
NRU,Nauru,urban,Hygiene,2023,1.67224,198.57837,No handwashing facility
NRU,Nauru,total,Sanitation,2023,0.87618,104.04623,Open defecation
NRU,Nauru,urban,Sanitation,2023,0.87618,104.04623,Open defecation
NRU,Nauru,total,Drinking water,2023,0,0,Surface water
NRU,Nauru,urban,Drinking water,2023,0,0,Surface water
NRU,Nauru,total,Sanitation,2023,33.89338,4024.83833,Safely managed service
NRU,Nauru,urban,Sanitation,2023,33.89338,4024.83833,Safely managed service
NRU,Nauru,total,Drinking water,2023,18.66253,2216.17579,Safely managed service
NRU,Nauru,urban,Drinking water,2023,18.66253,2216.17579,Safely managed service
NRU,Nauru,total,Sanitation,2023,2.70887,321.67812,Unimproved
NRU,Nauru,urban,Sanitation,2023,2.70887,321.67812,Unimproved
NRU,Nauru,total,Drinking water,2023,1.60831,190.98643,Unimproved
NRU,Nauru,urban,Drinking water,2023,1.60831,190.98643,Unimproved
NRU,Nauru,total,Hygiene,2024,90.78748,10846.37988,Basic service
NRU,Nauru,urban,Hygiene,2024,90.78748,10846.37988,Basic service
NRU,Nauru,total,Sanitation,2024,38.16544,4559.62553,Basic service
NRU,Nauru,urban,Sanitation,2024,38.16544,4559.62553,Basic service
NRU,Nauru,total,Drinking water,2024,79.1798,9459.61094,Basic service
NRU,Nauru,urban,Drinking water,2024,79.1798,9459.61094,Basic service
NRU,Nauru,total,Hygiene,2024,7.54028,900.83773,Limited service
NRU,Nauru,urban,Hygiene,2024,7.54028,900.83773,Limited service
NRU,Nauru,total,Sanitation,2024,25.09174,2997.71041,Limited service
NRU,Nauru,urban,Sanitation,2024,25.09174,2997.71041,Limited service
NRU,Nauru,total,Drinking water,2024,0.55205,65.95321,Limited service
NRU,Nauru,urban,Drinking water,2024,0.55205,65.95321,Limited service
NRU,Nauru,total,Hygiene,2024,1.67224,199.78239,No handwashing facility
NRU,Nauru,urban,Hygiene,2024,1.67224,199.78239,No handwashing facility
NRU,Nauru,total,Sanitation,2024,0.82306,98.33082,Open defecation
NRU,Nauru,urban,Sanitation,2024,0.82306,98.33082,Open defecation
NRU,Nauru,total,Drinking water,2024,0,0,Surface water
NRU,Nauru,urban,Drinking water,2024,0,0,Surface water
NRU,Nauru,total,Sanitation,2024,33.15569,3961.11064,Safely managed service
NRU,Nauru,urban,Sanitation,2024,33.15569,3961.11064,Safely managed service
NRU,Nauru,total,Drinking water,2024,18.66316,2229.68798,Safely managed service
NRU,Nauru,urban,Drinking water,2024,18.66316,2229.68798,Safely managed service
NRU,Nauru,total,Sanitation,2024,2.76406,330.22276,Unimproved
NRU,Nauru,urban,Sanitation,2024,2.76406,330.22276,Unimproved
NRU,Nauru,total,Drinking water,2024,1.60499,191.74813,Unimproved
NRU,Nauru,urban,Drinking water,2024,1.60499,191.74813,Unimproved
NZL,New Zealand,rural,Sanitation,2019,100,667831.5,At least basic
NZL,New Zealand,urban,Sanitation,2019,100,4321571.5,At least basic
NZL,New Zealand,rural,Drinking water,2019,100,667831.5,At least basic
NZL,New Zealand,urban,Drinking water,2019,100,4321571.5,At least basic
NZL,New Zealand,total,Sanitation,2019,12.03527,600487.919,Basic service
NZL,New Zealand,total,Drinking water,2019,1.87643,93622.57912,Basic service
NZL,New Zealand,total,Sanitation,2019,0,0,Limited service
NZL,New Zealand,rural,Sanitation,2019,0,0,Limited service
NZL,New Zealand,urban,Sanitation,2019,0,0,Limited service
NZL,New Zealand,total,Drinking water,2019,0,0,Limited service
NZL,New Zealand,rural,Drinking water,2019,0,0,Limited service
NZL,New Zealand,urban,Drinking water,2019,0,0,Limited service
NZL,New Zealand,total,Sanitation,2019,0,0,Open defecation
NZL,New Zealand,rural,Sanitation,2019,0,0,Open defecation
NZL,New Zealand,urban,Sanitation,2019,0,0,Open defecation
NZL,New Zealand,total,Drinking water,2019,0,0,Surface water
NZL,New Zealand,rural,Drinking water,2019,0,0,Surface water
NZL,New Zealand,urban,Drinking water,2019,0,0,Surface water
NZL,New Zealand,total,Sanitation,2019,87.96473,4388914.86148,Safely managed service
NZL,New Zealand,total,Drinking water,2019,98.12357,4895780.19186,Safely managed service
NZL,New Zealand,total,Sanitation,2019,0,0.229,Unimproved
NZL,New Zealand,rural,Sanitation,2019,0,0,Unimproved
NZL,New Zealand,urban,Sanitation,2019,0,0,Unimproved
NZL,New Zealand,total,Drinking water,2019,0,0.229,Unimproved
NZL,New Zealand,rural,Drinking water,2019,0,0,Unimproved
NZL,New Zealand,urban,Drinking water,2019,0,0,Unimproved
NZL,New Zealand,rural,Sanitation,2020,100,674346.88,At least basic
NZL,New Zealand,urban,Sanitation,2020,100,4395548,At least basic
NZL,New Zealand,rural,Drinking water,2020,100,674346.88,At least basic
NZL,New Zealand,urban,Drinking water,2020,100,4395548,At least basic
NZL,New Zealand,total,Sanitation,2020,11.38285,577098.57581,Basic service
NZL,New Zealand,total,Drinking water,2020,0.89571,45411.5742,Basic service
NZL,New Zealand,total,Sanitation,2020,0,0,Limited service
NZL,New Zealand,rural,Sanitation,2020,0,0,Limited service
NZL,New Zealand,urban,Sanitation,2020,0,0,Limited service
NZL,New Zealand,total,Drinking water,2020,0,0,Limited service
NZL,New Zealand,rural,Drinking water,2020,0,0,Limited service
NZL,New Zealand,urban,Drinking water,2020,0,0,Limited service
NZL,New Zealand,total,Sanitation,2020,0,0,Open defecation
NZL,New Zealand,rural,Sanitation,2020,0,0,Open defecation
NZL,New Zealand,urban,Sanitation,2020,0,0,Open defecation
NZL,New Zealand,total,Drinking water,2020,0,0,Surface water
NZL,New Zealand,rural,Drinking water,2020,0,0,Surface water
NZL,New Zealand,urban,Drinking water,2020,0,0,Surface water
NZL,New Zealand,total,Sanitation,2020,88.61715,4492796.40264,Safely managed service
NZL,New Zealand,total,Drinking water,2020,99.10429,5024483.42704,Safely managed service
NZL,New Zealand,total,Sanitation,2020,0,0,Unimproved
NZL,New Zealand,rural,Sanitation,2020,0,0,Unimproved
NZL,New Zealand,urban,Sanitation,2020,0,0,Unimproved
NZL,New Zealand,total,Drinking water,2020,0,0,Unimproved
NZL,New Zealand,rural,Drinking water,2020,0,0,Unimproved
NZL,New Zealand,urban,Drinking water,2020,0,0,Unimproved
NZL,New Zealand,rural,Sanitation,2021,100,674777.88,At least basic
NZL,New Zealand,urban,Sanitation,2021,100,4432919,At least basic
NZL,New Zealand,rural,Drinking water,2021,100,674777.88,At least basic
NZL,New Zealand,urban,Drinking water,2021,100,4432919,At least basic
NZL,New Zealand,total,Sanitation,2021,11.32201,578294.21072,Basic service
NZL,New Zealand,total,Drinking water,2021,0,0,Basic service
NZL,New Zealand,total,Sanitation,2021,0,0,Limited service
NZL,New Zealand,rural,Sanitation,2021,0,0,Limited service
NZL,New Zealand,urban,Sanitation,2021,0,0,Limited service
NZL,New Zealand,total,Drinking water,2021,0,0,Limited service
NZL,New Zealand,rural,Drinking water,2021,0,0,Limited service
NZL,New Zealand,urban,Drinking water,2021,0,0,Limited service
NZL,New Zealand,total,Sanitation,2021,0,0,Open defecation
NZL,New Zealand,rural,Sanitation,2021,0,0,Open defecation
NZL,New Zealand,urban,Sanitation,2021,0,0,Open defecation
NZL,New Zealand,total,Drinking water,2021,0,0,Surface water
NZL,New Zealand,rural,Drinking water,2021,0,0,Surface water
NZL,New Zealand,urban,Drinking water,2021,0,0,Surface water
NZL,New Zealand,total,Sanitation,2021,88.67798,4529402.54781,Safely managed service
NZL,New Zealand,total,Drinking water,2021,100,5107696.77734,Safely managed service
NZL,New Zealand,total,Sanitation,2021,0,0.22266,Unimproved
NZL,New Zealand,rural,Sanitation,2021,0,0,Unimproved
NZL,New Zealand,urban,Sanitation,2021,0,0,Unimproved
NZL,New Zealand,total,Drinking water,2021,0,0.22266,Unimproved
